     0       0.0009074761091           6.447180492           6.448087968
   250           1.515845336           4.932328458           6.448173794
   500           3.495132853           2.953078658           6.448211511
   750           1.959844133           4.488379732           6.448223865
  1000           1.915434043           4.532799152           6.448233194
  1250           2.190053809           4.258145503           6.448199312
  1500             1.7939966           4.654203085           6.448199685
  1750           1.431433365           5.016767746           6.448201111
  2000           1.660813208           4.787350388           6.448163596
  2250           1.157455561           5.290730305           6.448185866
  2500            1.30850889           5.139673319           6.448182209
  2750           1.246289254           5.201910748           6.448200003
  3000           1.623335137           4.824860888           6.448196025
  3250           1.241379315           5.206823871           6.448203187
  3500           1.716170413           4.732033875           6.448204289
  3750           1.300552309           5.147645155           6.448197464
  4000           1.732457935           4.715754272           6.448212207
  4250           1.306876941           5.141325792           6.448202733
  4500           1.534977065           4.913228161           6.448205226
  4750           1.511204463            4.93700726           6.448211724
  5000           1.479218562           4.968984034           6.448202597
  5250           1.380097414           5.068084891           6.448182305
  5500           1.313925389           5.134267959           6.448193348
  5750           1.934212649           4.514007797           6.448220446
  6000           1.258091681           5.190107849            6.44819953
  6250           1.625900829           4.822322866           6.448223695
  6500           1.703142527           4.745081094            6.44822362
  6750           1.284201221           5.163999515           6.448200736
  7000           1.582368985           4.865824183           6.448193168
  7250           1.365901405           5.082307938           6.448209343
  7500           1.472681264            4.97550326           6.448184524
  7750           1.468235111           4.979957017           6.448192129
  8000           1.205100652           5.243093848             6.4481945
  8250           1.617308016           4.830882214           6.448190231
  8500           1.378951936           5.069225002           6.448176938
  8750           1.278127792           5.170055421           6.448183213
  9000           1.476619094           4.971579055           6.448198149
  9250           1.453854154           4.994324738           6.448178892
  9500           1.559993616           4.888181763           6.448175379
  9750           1.251923234           5.196251074           6.448174308
 10000           1.480603412           4.967598136           6.448201547
 10250           1.944627554           4.503587927           6.448215481
 10500           1.480203162           4.967978946           6.448182108
 10750           1.388294354           5.059899923           6.448194277
 11000           1.475368116            4.97280828           6.448176396
 11250           1.548666136           4.899521968           6.448188104
 11500           1.315891197           5.132282341           6.448173538
 11750           1.549999279           4.898177332           6.448176611
 12000           1.470530358           4.977655553           6.448185911
 12250           1.172726304           5.275448961           6.448175265
 12500           1.443140677           5.005037321           6.448177999
 12750           1.394332662           5.053823199            6.44815586
 13000           1.477513685           4.970665406           6.448179091
 13250          0.9412332278           5.506927877           6.448161105
 13500           1.537123997           4.911060018           6.448184015
 13750           1.755860419           4.692332732           6.448193151
 14000          0.9144469717           5.533716135           6.448163107
 14250            1.44440151           5.003783178           6.448184688
 14500           1.596540907            4.85164273           6.448183637
 14750           1.216342663           5.231832122           6.448174785
 15000           1.544921368           4.903274199           6.448195568
 15250           1.630045883           4.818146003           6.448191885
 15500           1.597437152           4.850783287           6.448220439
 15750           1.404742997           5.043447865           6.448190862
 16000           1.787215748           4.660997286           6.448213034
 16250           1.489137005           4.959060573           6.448197577
 16500           1.589101004           4.859087741           6.448188744
 16750           1.535715278           4.912475071           6.448190349
 17000           1.121187362           5.326998188            6.44818555
 17250            1.44633612           5.001846594           6.448182714
 17500           1.465152144           4.983059132           6.448211275
 17750           1.373847892           5.074362651           6.448210543
 18000           1.424442367           5.023747889           6.448190256
 18250           1.772005195           4.676198186           6.448203381
 18500           1.360785905           5.087396809           6.448182713
 18750          0.9994365776           5.448733169           6.448169747
 19000           1.506472272           4.941739954           6.448212226
 19250           1.489385954           4.958798594           6.448184548
 19500            1.39204237           5.056145207           6.448187577
 19750           1.341598077           5.106595104            6.44819318
 20000           1.069967127           5.378203949           6.448171076
 20250           1.239353001           5.208821964           6.448174965
 20500           1.907572408           4.540660058           6.448232466
 20750           1.858820517           4.589401299           6.448221815
 21000           1.889019613           4.559193885           6.448213498
 21250           1.579503834           4.868684143           6.448187976
 21500           1.239546639           5.208638383           6.448185022
 21750           1.701188838           4.747024938           6.448213776
 22000           2.004805755           4.443437923           6.448243677
 22250           1.116665093           5.331513397            6.44817849
 22500           1.155695452           5.292482423           6.448177875
 22750           1.785390252           4.662824969           6.448215221
 23000           1.606203789           4.841995319           6.448199108
 23250           1.748514758           4.699698909           6.448213666
 23500           1.442283409           5.005913891           6.448197301
 23750           1.405841853           5.042334855           6.448176708
 24000           1.054786747           5.393378358           6.448165105
 24250           1.320204956           5.127991628           6.448196585
 24500           1.388176966           5.060023291           6.448200256
 24750           1.184177648           5.263987849           6.448165497
 25000           1.722650003           4.725558653           6.448208656
 25250           1.227544937           5.220628184           6.448173121
 25500           1.628316083           4.819892034           6.448208118
 25750           1.806482644           4.641749551           6.448232195
 26000           1.549532269           4.898677521            6.44820979
 26250           1.794129383           4.654083787            6.44821317
 26500           1.751865914           4.696344011           6.448209925
 26750           1.992041909           4.456196857           6.448238766
 27000           1.519606285           4.928588511           6.448194796
 27250            1.39779718           5.050393939           6.448191119
 27500           1.403836206           5.044349675           6.448185881
 27750           1.334571247           5.113609242           6.448180489
 28000            1.30770167           5.140496266           6.448197936
 28250           1.357090587           5.091114309           6.448204896
 28500           1.759995905           4.688229415           6.448225319
 28750           1.342692955            5.10549059           6.448183545
 29000           1.686607409           4.761608074           6.448215484
 29250           1.463470781           4.984721807           6.448192587
 29500           1.413299714           5.034920452           6.448220166
 29750           1.450069903           4.998141905           6.448211807
 30000           1.325915035           5.122269631           6.448184666
 30250           1.441451075           5.006757467           6.448208542
 30500            1.37189893           5.076296394           6.448195324
 30750           1.756677427           4.691547877           6.448225304
 31000           1.291377796           5.156809985           6.448187781
 31250           1.550096602           4.898106834           6.448203436
 31500           1.560234896            4.88797731           6.448212206
